model_name,scats_number,datetime,actual_flow,predicted_flow
XGBoost,4266,2006-10-30 03:30:00,27,20.22
XGBoost,4266,2006-10-30 03:45:00,23,24.63
XGBoost,4266,2006-10-30 04:00:00,26,36.43
XGBoost,4266,2006-10-30 04:15:00,30,34.56
XGBoost,4266,2006-10-30 04:30:00,40,36.26
XGBoost,4266,2006-10-30 04:45:00,54,50.61
XGBoost,4266,2006-10-30 05:00:00,39,75.83
XGBoost,4266,2006-10-30 05:15:00,63,68.2
XGBoost,4266,2006-10-30 05:30:00,103,91.98
XGBoost,4266,2006-10-30 05:45:00,139,138.61
XGBoost,4266,2006-10-30 06:00:00,175,180.43
XGBoost,4266,2006-10-30 06:15:00,251,238.22
XGBoost,4266,2006-10-30 06:30:00,343,344.72
XGBoost,4266,2006-10-30 06:45:00,477,437.15
XGBoost,4266,2006-10-30 07:00:00,583,574.51
XGBoost,4266,2006-10-30 07:15:00,711,705.82
XGBoost,4266,2006-10-30 07:30:00,827,814.41
XGBoost,4266,2006-10-30 07:45:00,952,879.08
XGBoost,4266,2006-10-30 08:00:00,1008,900.36
XGBoost,4266,2006-10-30 08:15:00,984,961.34
XGBoost,4266,2006-10-30 08:30:00,964,948.7
XGBoost,4266,2006-10-30 08:45:00,825,913.9
XGBoost,4266,2006-10-30 09:00:00,779,725.2
XGBoost,4266,2006-10-30 09:15:00,669,691.73
XGBoost,4266,2006-10-30 09:30:00,653,637.31
XGBoost,4266,2006-10-30 09:45:00,672,592.86
XGBoost,4266,2006-10-30 10:00:00,614,618.41
XGBoost,4266,2006-10-30 10:15:00,634,590.05
XGBoost,4266,2006-10-30 10:30:00,604,589.37
XGBoost,4266,2006-10-30 10:45:00,680,573.38
XGBoost,4266,2006-10-30 11:00:00,614,624.12
XGBoost,4266,2006-10-30 11:15:00,662,605.43
XGBoost,4266,2006-10-30 11:30:00,678,617.8
XGBoost,4266,2006-10-30 11:45:00,644,656.23
XGBoost,4266,2006-10-30 12:00:00,658,634.17
XGBoost,4266,2006-10-30 12:15:00,657,659.08
XGBoost,4266,2006-10-30 12:30:00,701,645.52
XGBoost,4266,2006-10-30 12:45:00,613,671.51
XGBoost,4266,2006-10-30 13:00:00,657,643.38
XGBoost,4266,2006-10-30 13:15:00,632,632.41
XGBoost,4266,2006-10-30 13:30:00,615,617.15
XGBoost,4266,2006-10-30 13:45:00,652,598.73
XGBoost,4266,2006-10-30 14:00:00,663,649.47
XGBoost,4266,2006-10-30 14:15:00,666,674.39
XGBoost,4266,2006-10-30 14:30:00,666,664.3
XGBoost,4266,2006-10-30 14:45:00,700,676.02
XGBoost,4266,2006-10-30 15:00:00,734,734.12
XGBoost,4266,2006-10-30 15:15:00,757,746.52
XGBoost,4266,2006-10-30 15:30:00,739,766.65
XGBoost,4266,2006-10-30 15:45:00,752,760.63
XGBoost,4266,2006-10-30 16:00:00,777,764.61
XGBoost,4266,2006-10-30 16:15:00,799,783.3
XGBoost,4266,2006-10-30 16:30:00,841,802.64
XGBoost,4266,2006-10-30 16:45:00,801,827.53
XGBoost,4266,2006-10-30 17:00:00,912,830.53
XGBoost,4266,2006-10-30 17:15:00,930,880.74
XGBoost,4266,2006-10-30 17:30:00,901,919.61
XGBoost,4266,2006-10-30 17:45:00,898,906.6
XGBoost,4266,2006-10-30 18:00:00,912,815.0
XGBoost,4266,2006-10-30 18:15:00,813,819.83
XGBoost,4266,2006-10-30 18:30:00,769,756.22
XGBoost,4266,2006-10-30 18:45:00,707,706.59
XGBoost,4266,2006-10-30 19:00:00,658,637.33
XGBoost,4266,2006-10-30 19:15:00,554,578.18
XGBoost,4266,2006-10-30 19:30:00,506,502.18
XGBoost,4266,2006-10-30 19:45:00,414,448.55
XGBoost,4266,2006-10-30 20:00:00,380,393.29
XGBoost,4266,2006-10-30 20:15:00,396,377.04
XGBoost,4266,2006-10-30 20:30:00,313,369.46
XGBoost,4266,2006-10-30 20:45:00,342,315.56
XGBoost,4266,2006-10-30 21:00:00,317,335.46
XGBoost,4266,2006-10-30 21:15:00,318,338.65
XGBoost,4266,2006-10-30 21:30:00,307,309.89
XGBoost,4266,2006-10-30 21:45:00,308,292.5
XGBoost,4266,2006-10-30 22:00:00,284,276.83
XGBoost,4266,2006-10-30 22:15:00,241,261.96
XGBoost,4266,2006-10-30 22:30:00,236,227.72
XGBoost,4266,2006-10-30 22:45:00,163,220.08
XGBoost,4266,2006-10-30 23:00:00,157,169.36
XGBoost,4266,2006-10-30 23:15:00,121,151.01
XGBoost,4266,2006-10-30 23:30:00,108,118.1
XGBoost,4266,2006-10-30 23:45:00,102,95.01
XGBoost,4266,2006-10-31 00:00:00,98,90.56
XGBoost,4266,2006-10-31 00:15:00,63,79.51
XGBoost,4266,2006-10-31 00:30:00,66,57.65
XGBoost,4266,2006-10-31 00:45:00,41,50.52
XGBoost,4266,2006-10-31 01:00:00,35,40.03
XGBoost,4266,2006-10-31 01:15:00,25,32.69
XGBoost,4266,2006-10-31 01:30:00,33,26.18
XGBoost,4266,2006-10-31 01:45:00,26,28.27
XGBoost,4266,2006-10-31 02:00:00,24,25.54
XGBoost,4266,2006-10-31 02:15:00,24,22.59
XGBoost,4266,2006-10-31 02:30:00,24,22.23
XGBoost,4266,2006-10-31 02:45:00,29,21.38
XGBoost,4266,2006-10-31 03:00:00,23,23.88
XGBoost,4266,2006-10-31 03:15:00,24,24.22
XGBoost,4266,2006-10-31 03:30:00,18,24.02
XGBoost,4266,2006-10-31 03:45:00,23,20.88
XGBoost,4266,2006-10-31 04:00:00,29,27.26
XGBoost,4266,2006-10-31 04:15:00,33,32.15
XGBoost,4266,2006-10-31 04:30:00,39,39.8
XGBoost,4266,2006-10-31 04:45:00,40,47.23
XGBoost,4266,2006-10-31 05:00:00,47,53.0
XGBoost,4266,2006-10-31 05:15:00,73,66.52
XGBoost,4266,2006-10-31 05:30:00,110,99.0
XGBoost,4266,2006-10-31 05:45:00,145,147.13
XGBoost,4266,2006-10-31 06:00:00,182,196.62
XGBoost,4266,2006-10-31 06:15:00,259,256.85
XGBoost,4266,2006-10-31 06:30:00,390,360.74
XGBoost,4266,2006-10-31 06:45:00,487,520.67
XGBoost,4266,2006-10-31 07:00:00,596,591.54
XGBoost,4266,2006-10-31 07:15:00,779,706.01
XGBoost,4266,2006-10-31 07:30:00,880,850.1
XGBoost,4266,2006-10-31 07:45:00,954,955.43
XGBoost,4266,2006-10-31 08:00:00,989,983.78
XGBoost,4266,2006-10-31 08:15:00,1003,973.46
XGBoost,4266,2006-10-31 08:30:00,978,977.16
XGBoost,4266,2006-10-31 08:45:00,920,916.38
XGBoost,4266,2006-10-31 09:00:00,759,828.47
XGBoost,4266,2006-10-31 09:15:00,715,739.59
XGBoost,4266,2006-10-31 09:30:00,707,687.08
XGBoost,4266,2006-10-31 09:45:00,685,674.09
XGBoost,4266,2006-10-31 10:00:00,639,639.62
XGBoost,4266,2006-10-31 10:15:00,684,635.58
XGBoost,4266,2006-10-31 10:30:00,677,641.68
XGBoost,4266,2006-10-31 10:45:00,646,678.22
XGBoost,4266,2006-10-31 11:00:00,636,645.14
XGBoost,4266,2006-10-31 11:15:00,668,664.72
XGBoost,4266,2006-10-31 11:30:00,649,675.83
XGBoost,4266,2006-10-31 11:45:00,666,657.45
XGBoost,4266,2006-10-31 12:00:00,698,665.37
XGBoost,4266,2006-10-31 12:15:00,705,678.07
XGBoost,4266,2006-10-31 12:30:00,662,703.1
XGBoost,4266,2006-10-31 12:45:00,666,646.42
XGBoost,4266,2006-10-31 13:00:00,712,671.16
XGBoost,4266,2006-10-31 13:15:00,717,672.6
XGBoost,4266,2006-10-31 13:30:00,697,668.8
XGBoost,4266,2006-10-31 13:45:00,676,678.72
XGBoost,4266,2006-10-31 14:00:00,707,699.1
XGBoost,4266,2006-10-31 14:15:00,690,703.33
XGBoost,4266,2006-10-31 14:30:00,674,699.7
XGBoost,4266,2006-10-31 14:45:00,730,710.58
XGBoost,4266,2006-10-31 15:00:00,766,741.44
XGBoost,4266,2006-10-31 15:15:00,731,776.66
XGBoost,4266,2006-10-31 15:30:00,749,758.09
XGBoost,4266,2006-10-31 15:45:00,728,769.86
XGBoost,4266,2006-10-31 16:00:00,701,781.41
XGBoost,4266,2006-10-31 16:15:00,852,776.64
XGBoost,4266,2006-10-31 16:30:00,823,817.14
XGBoost,4266,2006-10-31 16:45:00,833,831.16
XGBoost,4266,2006-10-31 17:00:00,907,879.24
XGBoost,4266,2006-10-31 17:15:00,890,915.51
XGBoost,4266,2006-10-31 17:30:00,949,925.61
XGBoost,4266,2006-10-31 17:45:00,921,946.41
XGBoost,4266,2006-10-31 18:00:00,929,900.11
XGBoost,4266,2006-10-31 18:15:00,920,861.69
XGBoost,4266,2006-10-31 18:30:00,826,853.48
XGBoost,4266,2006-10-31 18:45:00,730,773.99
XGBoost,4266,2006-10-31 19:00:00,657,684.17
XGBoost,4266,2006-10-31 19:15:00,642,597.22
XGBoost,4266,2006-10-31 19:30:00,575,555.53
XGBoost,4266,2006-10-31 19:45:00,510,503.51
XGBoost,4266,2006-10-31 20:00:00,462,460.9
XGBoost,4266,2006-10-31 20:15:00,430,427.11
XGBoost,4266,2006-10-31 20:30:00,411,393.17
XGBoost,4266,2006-10-31 20:45:00,360,382.22
XGBoost,4266,2006-10-31 21:00:00,347,366.35
XGBoost,4266,2006-10-31 21:15:00,387,348.54
XGBoost,4266,2006-10-31 21:30:00,350,363.14
XGBoost,4266,2006-10-31 21:45:00,301,344.44
XGBoost,4266,2006-10-31 22:00:00,359,300.15
XGBoost,4266,2006-10-31 22:15:00,298,313.3
XGBoost,4266,2006-10-31 22:30:00,276,284.64
XGBoost,4266,2006-10-31 22:45:00,231,246.8
XGBoost,4266,2006-10-31 23:00:00,198,206.11
XGBoost,4266,2006-10-31 23:15:00,165,171.13
XGBoost,4266,2006-10-31 23:30:00,134,141.17
XGBoost,4266,2006-10-31 23:45:00,124,116.52
XGBoost,4270,2006-10-27 12:00:00,563,540.74
XGBoost,4270,2006-10-27 12:15:00,576,559.04
XGBoost,4270,2006-10-27 12:30:00,583,584.81
XGBoost,4270,2006-10-27 12:45:00,524,569.84
XGBoost,4270,2006-10-27 13:00:00,605,547.72
XGBoost,4270,2006-10-27 13:15:00,540,569.54
XGBoost,4270,2006-10-27 13:30:00,549,578.07
XGBoost,4270,2006-10-27 13:45:00,570,543.14
XGBoost,4270,2006-10-27 14:00:00,540,579.6
XGBoost,4270,2006-10-27 14:15:00,586,554.56
XGBoost,4270,2006-10-27 14:30:00,578,587.0
XGBoost,4270,2006-10-27 14:45:00,566,573.63
XGBoost,4270,2006-10-27 15:00:00,626,614.76
XGBoost,4270,2006-10-27 15:15:00,558,612.39
XGBoost,4270,2006-10-27 15:30:00,638,610.45
XGBoost,4270,2006-10-27 15:45:00,570,658.7
XGBoost,4270,2006-10-27 16:00:00,660,608.22
XGBoost,4270,2006-10-27 16:15:00,662,638.52
XGBoost,4270,2006-10-27 16:30:00,664,670.3
XGBoost,4270,2006-10-27 16:45:00,629,687.45
XGBoost,4270,2006-10-27 17:00:00,715,682.11
XGBoost,4270,2006-10-27 17:15:00,711,707.28
XGBoost,4270,2006-10-27 17:30:00,774,742.7
XGBoost,4270,2006-10-27 17:45:00,734,766.25
XGBoost,4270,2006-10-27 18:00:00,685,718.58
XGBoost,4270,2006-10-27 18:15:00,696,698.57
XGBoost,4270,2006-10-27 18:30:00,640,678.23
XGBoost,4270,2006-10-27 18:45:00,623,649.02
XGBoost,4270,2006-10-27 19:00:00,570,577.07
XGBoost,4270,2006-10-27 19:15:00,549,570.69
XGBoost,4270,2006-10-27 19:30:00,501,498.01
XGBoost,4270,2006-10-27 19:45:00,495,465.05
XGBoost,4270,2006-10-27 20:00:00,383,444.13
XGBoost,4270,2006-10-27 20:15:00,370,387.73
XGBoost,4270,2006-10-27 20:30:00,409,359.77
XGBoost,4270,2006-10-27 20:45:00,359,378.0
XGBoost,4270,2006-10-27 21:00:00,331,377.82
XGBoost,4270,2006-10-27 21:15:00,320,348.78
XGBoost,4270,2006-10-27 21:30:00,307,329.83
XGBoost,4270,2006-10-27 21:45:00,278,307.98
XGBoost,4270,2006-10-27 22:00:00,285,311.99
XGBoost,4270,2006-10-27 22:15:00,307,281.91
XGBoost,4270,2006-10-27 22:30:00,332,293.19
XGBoost,4270,2006-10-27 22:45:00,311,305.65
XGBoost,4270,2006-10-27 23:00:00,324,281.51
XGBoost,4270,2006-10-27 23:15:00,294,286.48
XGBoost,4270,2006-10-27 23:30:00,278,265.32
XGBoost,4270,2006-10-27 23:45:00,251,251.67
XGBoost,4270,2006-10-28 00:00:00,250,220.43
XGBoost,4270,2006-10-28 00:15:00,233,212.42
XGBoost,4270,2006-10-28 00:30:00,217,201.96
XGBoost,4270,2006-10-28 00:45:00,171,188.93
XGBoost,4270,2006-10-28 01:00:00,122,161.45
XGBoost,4270,2006-10-28 01:15:00,130,118.68
XGBoost,4270,2006-10-28 01:30:00,118,110.4
XGBoost,4270,2006-10-28 01:45:00,106,102.02
XGBoost,4270,2006-10-28 02:00:00,112,95.93
XGBoost,4270,2006-10-28 02:15:00,88,98.93
XGBoost,4270,2006-10-28 02:30:00,77,85.63
XGBoost,4270,2006-10-28 02:45:00,74,74.07
XGBoost,4270,2006-10-28 03:00:00,73,68.22
XGBoost,4270,2006-10-28 03:15:00,67,64.66
XGBoost,4270,2006-10-28 03:30:00,61,64.69
XGBoost,4270,2006-10-28 03:45:00,54,57.17
XGBoost,4270,2006-10-28 04:00:00,51,55.15
XGBoost,4270,2006-10-28 04:15:00,42,48.3
XGBoost,4270,2006-10-28 04:30:00,47,44.39
XGBoost,4270,2006-10-28 04:45:00,62,47.74
XGBoost,4270,2006-10-28 05:00:00,43,68.4
XGBoost,4270,2006-10-28 05:15:00,75,59.79
XGBoost,4270,2006-10-28 05:30:00,76,82.01
XGBoost,4270,2006-10-28 05:45:00,92,93.1
XGBoost,4270,2006-10-28 06:00:00,106,109.05
XGBoost,4270,2006-10-28 06:15:00,138,135.35
XGBoost,4270,2006-10-28 06:30:00,197,165.95
XGBoost,4270,2006-10-28 06:45:00,236,237.92
XGBoost,4270,2006-10-28 07:00:00,169,259.22
XGBoost,4270,2006-10-28 07:15:00,220,222.59
XGBoost,4270,2006-10-28 07:30:00,233,247.88
XGBoost,4270,2006-10-28 07:45:00,294,282.3
XGBoost,4270,2006-10-28 08:00:00,311,325.19
XGBoost,4270,2006-10-28 08:15:00,341,357.82
XGBoost,4270,2006-10-28 08:30:00,452,382.42
XGBoost,4270,2006-10-28 08:45:00,471,468.09
XGBoost,4270,2006-10-28 09:00:00,452,496.46
XGBoost,4270,2006-10-28 09:15:00,457,510.5
XGBoost,4270,2006-10-28 09:30:00,485,508.78
XGBoost,4270,2006-10-28 09:45:00,553,508.07
XGBoost,4270,2006-10-28 10:00:00,508,546.79
XGBoost,4270,2006-10-28 10:15:00,558,541.25
XGBoost,4270,2006-10-28 10:30:00,559,562.69
XGBoost,4270,2006-10-28 10:45:00,572,581.56
XGBoost,4270,2006-10-28 11:00:00,582,585.38
XGBoost,4270,2006-10-28 11:15:00,578,595.52
XGBoost,4270,2006-10-28 11:30:00,645,604.67
XGBoost,4270,2006-10-28 11:45:00,635,623.57
XGBoost,4270,2006-10-28 12:00:00,659,634.75
XGBoost,4270,2006-10-28 12:15:00,582,645.16
XGBoost,4270,2006-10-28 12:30:00,598,635.43
XGBoost,4270,2006-10-28 12:45:00,636,604.88
XGBoost,4270,2006-10-28 13:00:00,552,631.81
XGBoost,4270,2006-10-28 13:15:00,628,581.76
XGBoost,4270,2006-10-28 13:30:00,591,599.6
XGBoost,4270,2006-10-28 13:45:00,613,605.84
XGBoost,4270,2006-10-28 14:00:00,566,589.56
XGBoost,4270,2006-10-28 14:15:00,584,591.65
XGBoost,4270,2006-10-28 14:30:00,556,587.2
XGBoost,4270,2006-10-28 14:45:00,600,573.07
XGBoost,4270,2006-10-28 15:00:00,555,585.23
XGBoost,4270,2006-10-28 15:15:00,568,572.47
XGBoost,4270,2006-10-28 15:30:00,526,575.67
XGBoost,4270,2006-10-28 15:45:00,564,559.09
XGBoost,4270,2006-10-28 16:00:00,577,563.35
XGBoost,4270,2006-10-28 16:15:00,573,574.42
XGBoost,4270,2006-10-28 16:30:00,510,573.32
XGBoost,4270,2006-10-28 16:45:00,533,543.56
XGBoost,4270,2006-10-28 17:00:00,549,554.01
XGBoost,4270,2006-10-28 17:15:00,587,561.97
XGBoost,4270,2006-10-28 17:30:00,561,584.68
XGBoost,4270,2006-10-28 17:45:00,559,581.43
XGBoost,4270,2006-10-28 18:00:00,587,545.73
XGBoost,4270,2006-10-28 18:15:00,493,559.5
XGBoost,4270,2006-10-28 18:30:00,528,510.26
XGBoost,4270,2006-10-28 18:45:00,499,508.64
XGBoost,4270,2006-10-28 19:00:00,476,457.74
XGBoost,4270,2006-10-28 19:15:00,491,430.43
XGBoost,4270,2006-10-28 19:30:00,429,430.98
XGBoost,4270,2006-10-28 19:45:00,444,392.71
XGBoost,4270,2006-10-28 20:00:00,395,391.67
XGBoost,4270,2006-10-28 20:15:00,321,369.68
XGBoost,4270,2006-10-28 20:30:00,337,335.28
XGBoost,4270,2006-10-28 20:45:00,309,314.37
XGBoost,4270,2006-10-28 21:00:00,281,310.93
XGBoost,4270,2006-10-28 21:15:00,297,288.26
XGBoost,4270,2006-10-28 21:30:00,307,283.25
XGBoost,4270,2006-10-28 21:45:00,299,289.88
XGBoost,4270,2006-10-28 22:00:00,311,295.93
XGBoost,4270,2006-10-28 22:15:00,265,302.61
XGBoost,4270,2006-10-28 22:30:00,327,281.88
XGBoost,4270,2006-10-28 22:45:00,297,298.72
XGBoost,4270,2006-10-28 23:00:00,326,308.73
XGBoost,4270,2006-10-28 23:15:00,336,305.95
XGBoost,4270,2006-10-28 23:30:00,339,311.07
XGBoost,4270,2006-10-28 23:45:00,319,308.62
XGBoost,4270,2006-10-29 00:00:00,298,296.52
XGBoost,4270,2006-10-29 00:15:00,283,275.23
XGBoost,4270,2006-10-29 00:30:00,265,265.08
XGBoost,4270,2006-10-29 00:45:00,241,232.98
XGBoost,4270,2006-10-29 01:00:00,180,212.07
XGBoost,4270,2006-10-29 01:15:00,185,171.1
XGBoost,4270,2006-10-29 01:30:00,178,162.51
XGBoost,4270,2006-10-29 01:45:00,31,154.17
XGBoost,4270,2006-10-29 02:00:00,26,85.84
XGBoost,4270,2006-10-29 02:15:00,26,41.3
XGBoost,4270,2006-10-29 02:30:00,29,38.47
XGBoost,4270,2006-10-29 02:45:00,156,31.69
XGBoost,4270,2006-10-29 03:00:00,110,104.66
XGBoost,4270,2006-10-29 03:15:00,125,106.86
XGBoost,4270,2006-10-29 03:30:00,108,106.27
XGBoost,4270,2006-10-29 03:45:00,116,145.24
XGBoost,4270,2006-10-29 04:00:00,108,149.71
XGBoost,4270,2006-10-29 04:15:00,96,139.92
XGBoost,4270,2006-10-29 04:30:00,93,122.56
XGBoost,4270,2006-10-29 04:45:00,62,86.81
XGBoost,4270,2006-10-29 05:00:00,79,67.69
XGBoost,4270,2006-10-29 05:15:00,80,80.01
XGBoost,4270,2006-10-29 05:30:00,99,81.22
XGBoost,4270,2006-10-29 05:45:00,81,95.17
XGBoost,4270,2006-10-29 06:00:00,87,87.57
XGBoost,4270,2006-10-29 06:15:00,101,91.6
XGBoost,4270,2006-10-29 06:30:00,118,110.12
XGBoost,4270,2006-10-29 06:45:00,111,133.17
XGBoost,4270,2006-10-29 07:00:00,89,124.36
XGBoost,4270,2006-10-29 07:15:00,107,103.42
XGBoost,4270,2006-10-29 07:30:00,122,107.32
XGBoost,4270,2006-10-29 07:45:00,139,138.57
XGBoost,4270,2006-10-29 08:00:00,133,152.15
XGBoost,4270,2006-10-29 08:15:00,178,152.59
XGBoost,4270,2006-10-29 08:30:00,185,190.15
XGBoost,4270,2006-10-29 08:45:00,248,219.5
XGBoost,4270,2006-10-29 09:00:00,224,266.59
XGBoost,4270,2006-10-29 09:15:00,295,258.67
XGBoost,4270,2006-10-29 09:30:00,305,321.6
XGBoost,4270,2006-10-29 09:45:00,346,353.46
XGBoost,4270,2006-10-29 10:00:00,357,366.17
XGBoost,4270,2006-10-29 10:15:00,388,384.48
XGBoost,4270,2006-10-29 10:30:00,356,402.08
XGBoost,4270,2006-10-29 10:45:00,421,391.0
XGBoost,4270,2006-10-29 11:00:00,423,436.34
XGBoost,4270,2006-10-29 11:15:00,433,462.92
XGBoost,4270,2006-10-29 11:30:00,483,479.04
XGBoost,4270,2006-10-29 11:45:00,495,496.15
XGBoost,4270,2006-10-29 12:00:00,518,503.79
XGBoost,4270,2006-10-29 12:15:00,521,518.02
XGBoost,4270,2006-10-29 12:30:00,539,529.66
XGBoost,4270,2006-10-29 12:45:00,539,545.59
XGBoost,4270,2006-10-29 13:00:00,515,526.77
XGBoost,4270,2006-10-29 13:15:00,513,523.11
XGBoost,4270,2006-10-29 13:30:00,536,519.9
XGBoost,4270,2006-10-29 13:45:00,497,532.92
XGBoost,4270,2006-10-29 14:00:00,504,516.32
XGBoost,4270,2006-10-29 14:15:00,522,509.45
XGBoost,4270,2006-10-29 14:30:00,478,520.68
XGBoost,4270,2006-10-29 14:45:00,479,495.37
XGBoost,4270,2006-10-29 15:00:00,512,488.96
XGBoost,4270,2006-10-29 15:15:00,480,511.16
XGBoost,4270,2006-10-29 15:30:00,528,489.42
XGBoost,4270,2006-10-29 15:45:00,508,516.53
XGBoost,4270,2006-10-29 16:00:00,505,515.33
XGBoost,4270,2006-10-29 16:15:00,525,506.0
XGBoost,4270,2006-10-29 16:30:00,549,515.29
XGBoost,4270,2006-10-29 16:45:00,543,528.22
XGBoost,4270,2006-10-29 17:00:00,544,533.7
XGBoost,4270,2006-10-29 17:15:00,538,544.42
XGBoost,4270,2006-10-29 17:30:00,560,540.28
XGBoost,4270,2006-10-29 17:45:00,498,541.97
XGBoost,4270,2006-10-29 18:00:00,492,482.2
XGBoost,4270,2006-10-29 18:15:00,500,450.42
XGBoost,4270,2006-10-29 18:30:00,476,449.65
XGBoost,4270,2006-10-29 18:45:00,452,431.65
XGBoost,4270,2006-10-29 19:00:00,416,395.96
XGBoost,4270,2006-10-29 19:15:00,369,374.6
XGBoost,4270,2006-10-29 19:30:00,350,334.17
XGBoost,4270,2006-10-29 19:45:00,313,317.77
XGBoost,4270,2006-10-29 20:00:00,293,314.44
XGBoost,4270,2006-10-29 20:15:00,298,285.16
XGBoost,4270,2006-10-29 20:30:00,287,286.02
XGBoost,4270,2006-10-29 20:45:00,342,277.09
XGBoost,4270,2006-10-29 21:00:00,287,296.45
XGBoost,4270,2006-10-29 21:15:00,258,288.4
XGBoost,4270,2006-10-29 21:30:00,267,256.87
XGBoost,4270,2006-10-29 21:45:00,257,249.34
XGBoost,4270,2006-10-29 22:00:00,225,237.57
XGBoost,4270,2006-10-29 22:15:00,236,212.29
XGBoost,4270,2006-10-29 22:30:00,172,216.3
XGBoost,4270,2006-10-29 22:45:00,187,176.17
XGBoost,4270,2006-10-29 23:00:00,178,157.74
XGBoost,4270,2006-10-29 23:15:00,135,160.0
XGBoost,4270,2006-10-29 23:30:00,127,129.49
XGBoost,4270,2006-10-29 23:45:00,113,108.91
XGBoost,4270,2006-10-30 00:00:00,93,103.91
XGBoost,4270,2006-10-30 00:15:00,91,83.4
XGBoost,4270,2006-10-30 00:30:00,63,77.3
XGBoost,4270,2006-10-30 00:45:00,57,61.71
XGBoost,4270,2006-10-30 01:00:00,61,50.0
XGBoost,4270,2006-10-30 01:15:00,51,50.96
XGBoost,4270,2006-10-30 01:30:00,31,43.86
XGBoost,4270,2006-10-30 01:45:00,51,28.95
XGBoost,4270,2006-10-30 02:00:00,36,37.43
XGBoost,4270,2006-10-30 02:15:00,26,32.59
XGBoost,4270,2006-10-30 02:30:00,23,25.41
XGBoost,4270,2006-10-30 02:45:00,35,26.09
XGBoost,4270,2006-10-30 03:00:00,32,31.31
XGBoost,4270,2006-10-30 03:15:00,31,32.26
XGBoost,4270,2006-10-30 03:30:00,29,30.86
XGBoost,4270,2006-10-30 03:45:00,30,30.21
XGBoost,4270,2006-10-30 04:00:00,42,38.76
XGBoost,4270,2006-10-30 04:15:00,32,51.4
XGBoost,4270,2006-10-30 04:30:00,37,46.19
XGBoost,4270,2006-10-30 04:45:00,50,42.57
XGBoost,4270,2006-10-30 05:00:00,52,71.22
XGBoost,4270,2006-10-30 05:15:00,56,74.3
XGBoost,4270,2006-10-30 05:30:00,105,87.23
XGBoost,4270,2006-10-30 05:45:00,165,131.88
XGBoost,4270,2006-10-30 06:00:00,208,203.28
XGBoost,4270,2006-10-30 06:15:00,237,294.18
XGBoost,4270,2006-10-30 06:30:00,367,341.48
XGBoost,4270,2006-10-30 06:45:00,388,486.77
XGBoost,4270,2006-10-30 07:00:00,510,500.18
XGBoost,4270,2006-10-30 07:15:00,575,615.35
XGBoost,4270,2006-10-30 07:30:00,643,639.16
XGBoost,4270,2006-10-30 07:45:00,676,739.42
XGBoost,4270,2006-10-30 08:00:00,757,650.08
XGBoost,4270,2006-10-30 08:15:00,693,710.38
XGBoost,4270,2006-10-30 08:30:00,719,676.71
XGBoost,4270,2006-10-30 08:45:00,616,679.77
XGBoost,4270,2006-10-30 09:00:00,563,552.79
XGBoost,4270,2006-10-30 09:15:00,607,520.66
XGBoost,4270,2006-10-30 09:30:00,542,546.97
XGBoost,4270,2006-10-30 09:45:00,492,498.65
XGBoost,4270,2006-10-30 10:00:00,447,481.7
XGBoost,4270,2006-10-30 10:15:00,485,454.86
XGBoost,4270,2006-10-30 10:30:00,497,456.45
XGBoost,4270,2006-10-30 10:45:00,493,466.71
XGBoost,4270,2006-10-30 11:00:00,490,474.4
XGBoost,4270,2006-10-30 11:15:00,513,476.68
XGBoost,4270,2006-10-30 11:30:00,497,495.14
XGBoost,4270,2006-10-30 11:45:00,507,494.92
XGBoost,4270,2006-10-30 12:00:00,466,493.68
XGBoost,4270,2006-10-30 12:15:00,499,495.68
XGBoost,4270,2006-10-30 12:30:00,516,497.0
XGBoost,4270,2006-10-30 12:45:00,474,511.68
XGBoost,4270,2006-10-30 13:00:00,497,488.75
XGBoost,4270,2006-10-30 13:15:00,506,489.35
XGBoost,4270,2006-10-30 13:30:00,556,501.23
XGBoost,4270,2006-10-30 13:45:00,541,503.1
XGBoost,4270,2006-10-30 14:00:00,502,551.97
XGBoost,4270,2006-10-30 14:15:00,521,534.75
XGBoost,4270,2006-10-30 14:30:00,586,531.26
XGBoost,4270,2006-10-30 14:45:00,505,564.76
XGBoost,4270,2006-10-30 15:00:00,565,570.22
XGBoost,4270,2006-10-30 15:15:00,573,574.82
XGBoost,4270,2006-10-30 15:30:00,593,610.65
XGBoost,4270,2006-10-30 15:45:00,568,604.5
XGBoost,4270,2006-10-30 16:00:00,665,602.65
XGBoost,4270,2006-10-30 16:15:00,618,652.49
XGBoost,4270,2006-10-30 16:30:00,618,649.52
XGBoost,4270,2006-10-30 16:45:00,595,634.64
XGBoost,4270,2006-10-30 17:00:00,640,644.41
XGBoost,4270,2006-10-30 17:15:00,707,659.0
XGBoost,4270,2006-10-30 17:30:00,750,723.99
XGBoost,4270,2006-10-30 17:45:00,673,747.09
XGBoost,4270,2006-10-30 18:00:00,685,642.52
XGBoost,4270,2006-10-30 18:15:00,651,636.41
XGBoost,4270,2006-10-30 18:30:00,624,616.36
XGBoost,4270,2006-10-30 18:45:00,581,583.64
XGBoost,4270,2006-10-30 19:00:00,498,517.27
XGBoost,4270,2006-10-30 19:15:00,505,451.63
XGBoost,4270,2006-10-30 19:30:00,445,433.96
XGBoost,4270,2006-10-30 19:45:00,382,403.58
XGBoost,4270,2006-10-30 20:00:00,326,359.54
